,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
34,5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,444306678.5286368,572748455.4786679,True,,5,,,,2024-03-27T14:08:00.000Z,183.68491109297494,3759131547.2166905,-0.0531,-3.12050752,-4.72441044,6.72750706,79.91045961,99.36657887,83.73669911,81612432743.54765,3.1237,105205249123.24,,2024-03-27T14:08:00.000Z,,,,,,2024-03-27 17:09:31.097149
35,52,XRP,XRP,xrp,1279,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54884241878.0,99987762348.0,False,,6,,,,2024-03-27T14:09:00.000Z,0.6143057754903055,2026840515.6848392,-9.7619,-1.85405241,-3.67655218,3.47308373,15.16485411,16.02444726,-3.45062122,33715706769.06229,1.2846,61430577549.03,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:09:31.097149
36,3408,USDC,USDC,usd-coin,17674,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32287299828.043236,32287299828.043236,False,,7,,,,2024-03-27T14:08:00.000Z,0.9997371359732953,9349866611.274626,6.9681,-0.02548865,-0.031986,-0.02872502,-0.02759637,-0.04752824,-0.02764031,32278812658.399014,1.236,32278812658.4,,2024-03-27T14:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-27 17:09:31.097149
37,74,Dogecoin,DOGE,dogecoin,939,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143639236383.70526,143639236383.70526,True,,8,,,,2024-03-27T14:09:00.000Z,0.18225703723717981,3250703571.892889,0.1861,-3.49599288,0.55789103,36.52625811,114.18036367,129.13394038,97.1049682,26179261654.305042,1.0025,26179261654.31,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:09:31.097149
38,2010,Cardano,ADA,cardano,1120,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35578756686.931,36742818378.514,False,,9,,,,2024-03-27T14:08:00.000Z,0.6441495108011491,613278886.2347671,-7.1531,-2.23669189,-3.41406906,6.33685136,10.10664473,33.58621387,1.8638514,22918038714.799717,0.8732,28986727986.05,,2024-03-27T14:08:00.000Z,,,,,,2024-03-27 17:09:31.097149
39,5805,Avalanche,AVAX,avalanche,695,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377416536.4228908,436106176.4228908,False,,10,,,,2024-03-27T14:08:00.000Z,53.69237142896234,941920011.6760173,5.9193,-1.86869839,-6.18015814,1.5824502,44.50042491,66.20601203,32.94375105,20264388857.050346,0.7721,38430246070.35,,2024-03-27T14:08:00.000Z,,,,,,2024-03-27 17:09:31.097149
40,5994,Shiba Inu,SHIB,shiba-inu,779,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-27T14:08:00.000Z,2.983559374308612e-05,1766477924.6448355,-22.8379,-3.36764093,-1.98751136,17.20027012,211.91356954,230.1915269,180.5708123,17581799458.11003,0.6732,17589099502.25,,2024-03-27T14:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-27 17:09:31.097149
41,11419,Toncoin,TON,toncoin,238,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470275400.926201,5104687763.97532,True,,12,3414166606.0,16708085949.009897,,2024-03-27T14:08:00.000Z,4.893752378588491,231851644.98489928,-19.8235,-2.72343022,-3.97693311,19.88420019,131.37559685,135.81621056,122.11953858,16982668497.639727,0.647,24981077886.91,,2024-03-27T14:08:00.000Z,,,,,,2024-03-27 17:09:31.097149
42,6636,Polkadot,DOT,polkadot-new,725,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1426482618.4027038,1426482618.4027038,True,,13,,,,2024-03-27T14:09:00.000Z,9.464297025224788,380351731.2478194,16.3664,-2.42116871,-3.61042316,4.37838463,23.08989129,42.08566055,11.73485683,13500655201.883575,0.5167,13500655201.88,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:09:31.097149
43,1975,Chainlink,LINK,chainlink,1704,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-27T14:08:00.000Z,19.316633297605545,482762349.2805444,-12.6828,-2.57065428,-4.95937906,10.56767612,3.89858184,35.77419345,15.12704452,11340794838.27153,0.4321,19316633297.61,,2024-03-27T14:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-27 17:09:31.097149
44,1958,TRON,TRX,tron,959,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87762650894.33229,87762752443.28235,True,,15,71659659264.0,8579989509.084553,,2024-03-27T14:08:00.000Z,0.11973249101667055,321549145.716536,-17.8595,-0.81855753,-1.72756986,2.45513916,-13.60122678,5.81416598,12.992221,10508040809.804834,0.4022,10508052968.51,,2024-03-27T14:08:00.000Z,,,,,,2024-03-27 17:09:31.097149
45,1,Bitcoin,BTC,bitcoin,10943,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19665712.0,19665712.0,False,,1,,,,2024-03-27T14:09:00.000Z,69098.93897755042,36802117941.84765,-16.738,-2.69692063,-2.06247013,8.30520231,34.7308263,65.48986863,61.7643224,1358879833438.081,52.0344,1451077718528.56,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:10:32.437037
46,1027,Ethereum,ETH,ethereum,8658,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120073215.06618808,120073215.06618808,True,,2,,,,2024-03-27T14:08:00.000Z,3546.522716707205,17325879279.422096,-18.3477,-2.16592768,-1.96979029,6.07410159,15.50184684,56.3633487,48.59500544,425842384900.30585,16.3064,425842384900.31,,2024-03-27T14:08:00.000Z,,,,,,2024-03-27 17:10:32.437037
47,825,Tether USDt,USDT,tether,80390,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,104362092743.91322,107792615137.11449,True,,3,,,,2024-03-27T14:08:00.000Z,0.9996836606187198,79106674300.54709,-9.155,-0.01049002,-0.04226008,-0.01017166,-0.03225272,-0.01843241,-0.06744857,104329078904.0655,3.995,107758516087.94,,2024-03-27T14:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-27 17:10:32.437037
48,1839,BNB,BNB,bnb,2124,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149536620.39165115,149536620.39165115,False,,4,,,,2024-03-27T14:08:00.000Z,571.3151234985222,2081553956.6624646,-2.7413,-1.67672678,-2.32945621,8.57123999,44.96730628,88.4333172,71.25815768,85432532746.60782,3.2714,85432532746.61,,2024-03-27T14:08:00.000Z,,,,,,2024-03-27 17:10:32.437037
49,5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,444306678.5286368,572748455.4786679,True,,5,,,,2024-03-27T14:08:00.000Z,183.68491109297494,3759131547.2166905,-0.0531,-3.12050752,-4.72441044,6.72750706,79.91045961,99.36657887,83.73669911,81612432743.54765,3.1237,105205249123.24,,2024-03-27T14:08:00.000Z,,,,,,2024-03-27 17:10:32.437037
50,52,XRP,XRP,xrp,1279,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54884241878.0,99987762348.0,False,,6,,,,2024-03-27T14:09:00.000Z,0.6143057754903055,2026840515.6848392,-9.7619,-1.85405241,-3.67655218,3.47308373,15.16485411,16.02444726,-3.45062122,33715706769.06229,1.2846,61430577549.03,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:10:32.437037
51,3408,USDC,USDC,usd-coin,17674,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32287299828.043236,32287299828.043236,False,,7,,,,2024-03-27T14:08:00.000Z,0.9997371359732953,9349866611.274626,6.9681,-0.02548865,-0.031986,-0.02872502,-0.02759637,-0.04752824,-0.02764031,32278812658.399014,1.236,32278812658.4,,2024-03-27T14:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-27 17:10:32.437037
52,74,Dogecoin,DOGE,dogecoin,939,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143639236383.70526,143639236383.70526,True,,8,,,,2024-03-27T14:09:00.000Z,0.18225703723717981,3250703571.892889,0.1861,-3.49599288,0.55789103,36.52625811,114.18036367,129.13394038,97.1049682,26179261654.305042,1.0025,26179261654.31,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:10:32.437037
53,2010,Cardano,ADA,cardano,1120,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35578756686.931,36742818378.514,False,,9,,,,2024-03-27T14:08:00.000Z,0.6441495108011491,613278886.2347671,-7.1531,-2.23669189,-3.41406906,6.33685136,10.10664473,33.58621387,1.8638514,22918038714.799717,0.8732,28986727986.05,,2024-03-27T14:08:00.000Z,,,,,,2024-03-27 17:10:32.437037
54,5805,Avalanche,AVAX,avalanche,695,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377416536.4228908,436106176.4228908,False,,10,,,,2024-03-27T14:08:00.000Z,53.69237142896234,941920011.6760173,5.9193,-1.86869839,-6.18015814,1.5824502,44.50042491,66.20601203,32.94375105,20264388857.050346,0.7721,38430246070.35,,2024-03-27T14:08:00.000Z,,,,,,2024-03-27 17:10:32.437037
55,5994,Shiba Inu,SHIB,shiba-inu,779,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-27T14:08:00.000Z,2.983559374308612e-05,1766477924.6448355,-22.8379,-3.36764093,-1.98751136,17.20027012,211.91356954,230.1915269,180.5708123,17581799458.11003,0.6732,17589099502.25,,2024-03-27T14:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-27 17:10:32.437037
56,11419,Toncoin,TON,toncoin,238,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470275400.926201,5104687763.97532,True,,12,3414166606.0,16708085949.009897,,2024-03-27T14:08:00.000Z,4.893752378588491,231851644.98489928,-19.8235,-2.72343022,-3.97693311,19.88420019,131.37559685,135.81621056,122.11953858,16982668497.639727,0.647,24981077886.91,,2024-03-27T14:08:00.000Z,,,,,,2024-03-27 17:10:32.437037
57,6636,Polkadot,DOT,polkadot-new,725,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1426482618.4027038,1426482618.4027038,True,,13,,,,2024-03-27T14:09:00.000Z,9.464297025224788,380351731.2478194,16.3664,-2.42116871,-3.61042316,4.37838463,23.08989129,42.08566055,11.73485683,13500655201.883575,0.5167,13500655201.88,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:10:32.437037
58,1975,Chainlink,LINK,chainlink,1704,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-27T14:08:00.000Z,19.316633297605545,482762349.2805444,-12.6828,-2.57065428,-4.95937906,10.56767612,3.89858184,35.77419345,15.12704452,11340794838.27153,0.4321,19316633297.61,,2024-03-27T14:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-27 17:10:32.437037
59,1958,TRON,TRX,tron,959,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87762650894.33229,87762752443.28235,True,,15,71659659264.0,8579989509.084553,,2024-03-27T14:08:00.000Z,0.11973249101667055,321549145.716536,-17.8595,-0.81855753,-1.72756986,2.45513916,-13.60122678,5.81416598,12.992221,10508040809.804834,0.4022,10508052968.51,,2024-03-27T14:08:00.000Z,,,,,,2024-03-27 17:10:32.437037
60,1,Bitcoin,BTC,bitcoin,10943,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19665712.0,19665712.0,False,,1,,,,2024-03-27T14:10:00.000Z,69167.35064264585,36813197185.03894,-16.6328,-2.45925299,-1.81722694,8.42132932,34.79466757,65.67348846,61.92088676,1360225197541.288,52.086,1452514363495.56,,2024-03-27T14:10:00.000Z,,,,,,2024-03-27 17:11:33.670412
61,1027,Ethereum,ETH,ethereum,8658,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120073215.06618808,120073215.06618808,True,,2,,,,2024-03-27T14:09:00.000Z,3527.542161958123,17378482264.356033,-18.1108,-2.82411599,-2.42072049,5.59128995,14.91225313,55.51056421,47.84883386,423563328667.84375,16.2192,423563328667.84,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:11:33.670412
62,825,Tether USDt,USDT,tether,80390,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,104362092743.91322,107792615137.11449,True,,3,,,,2024-03-27T14:09:00.000Z,0.9999168706196111,79318521572.28088,-8.8973,0.01555415,-0.00775381,0.01024216,-0.0061036,0.0019895,-0.04176372,104353417187.80733,3.9959,107783654403.81,,2024-03-27T14:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-27 17:11:33.670412
63,1839,BNB,BNB,bnb,2124,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149536620.39165115,149536620.39165115,False,,4,,,,2024-03-27T14:09:00.000Z,571.445100607243,2079966172.0059977,-2.8165,-1.70845109,-2.27169912,8.52432162,44.99939096,88.45328051,71.40649991,85451969084.17421,3.2721,85451969084.17,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:11:33.670412
64,5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,444306678.5286368,572748455.4786679,True,,5,,,,2024-03-27T14:09:00.000Z,183.5990405552676,3768998407.877496,0.2237,-3.15075733,-4.74919835,6.61285409,79.84326204,99.2100578,83.52748358,81574279890.15544,3.1223,105156066905.39,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:11:33.670412
65,52,XRP,XRP,xrp,1279,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54884241878.0,99987762348.0,False,,6,,,,2024-03-27T14:10:00.000Z,0.6132430895428516,2027042302.450319,-9.7591,-2.08354055,-3.95942503,3.26678438,14.97110104,15.82135218,-3.57467883,33657382056.481876,1.2868,61324308954.29,,2024-03-27T14:10:00.000Z,,,,,,2024-03-27 17:11:33.670412
66,3408,USDC,USDC,usd-coin,17674,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32287299828.043236,32287299828.043236,False,,7,,,,2024-03-27T14:09:00.000Z,0.9998740406115432,9389087308.46063,7.3837,-0.00949977,-0.00681001,-0.02023988,-0.01515198,-0.0295182,-0.03806177,32283232939.501972,1.2362,32283232939.5,,2024-03-27T14:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-27 17:11:33.670412
67,74,Dogecoin,DOGE,dogecoin,939,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143639236383.70526,143639236383.70526,True,,8,,,,2024-03-27T14:10:00.000Z,0.18198212713731074,3252169574.7892957,0.2803,-3.5660858,0.31747226,36.22837187,113.82938065,128.77842996,96.92816856,26139773777.48568,1.0009,26139773777.49,,2024-03-27T14:10:00.000Z,,,,,,2024-03-27 17:11:33.670412
68,2010,Cardano,ADA,cardano,1120,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35578756686.931,36742818378.514,False,,9,,,,2024-03-27T14:09:00.000Z,0.6439992850019334,614946463.5767548,-6.9034,-2.28791022,-3.43002872,6.28534549,10.0768441,33.53287481,1.84345438,22912693867.64132,0.873,28979967825.09,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:11:33.670412
69,5805,Avalanche,AVAX,avalanche,695,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377416536.4228908,436106176.4228908,False,,10,,,,2024-03-27T14:09:00.000Z,53.67615892717999,945070798.8484952,6.129,-1.86367925,-6.1934871,1.37393449,44.42922057,66.08069098,32.94032869,20258269990.780903,0.7718,38418641992.97,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:11:33.670412
70,5994,Shiba Inu,SHIB,shiba-inu,779,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-27T14:09:00.000Z,2.980559248426515e-05,1767033887.261121,-22.8722,-3.48924164,-2.11472891,17.00439647,211.60882182,229.83858135,180.32175052,17564120033.97578,0.6726,17571412737.54,,2024-03-27T14:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-27 17:11:33.670412
71,11419,Toncoin,TON,toncoin,238,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470275400.926201,5104687763.97532,True,,12,3414166606.0,16698418864.307894,,2024-03-27T14:09:00.000Z,4.8909209160919005,231992323.5670711,-19.7587,-2.78737915,-4.03824584,19.80409446,131.25621422,135.7605172,122.03363526,16972842542.989162,0.6467,24966624154.95,,2024-03-27T14:09:00.000Z,,,,,,2024-03-27 17:11:33.670412
